User-ID,User-City,User-State,User-Country,User-Age,User-Age-Bin,User-City_Encoded,User-State_Encoded,User-Country_Encoded,User-Age-Encoded
2936,london,london,united kingdom,30,20~40,4732,14,5,31
2945,franklin,others,usa,29,20~40,2853,23,6,30
2948,raleigh,others,usa,24,20~40,6827,23,6,25
2954,wichita,others,usa,71,60~80,9176,23,6,72
2966,wauconda,others,usa,-1,others,8926,23,6,0
2973,waukesha,others,usa,-1,others,8930,23,6,0
2977,richland,washington,usa,25,20~40,6955,32,6,26
2982,montreal,quebec,canada,34,20~40,5380,24,1,35
2992,san diego,california,usa,-1,others,7287,5,6,0
2995,belleville,others,usa,61,60~80,646,23,6,62
2996,milan,lombardia,others,21,20~40,5232,13,3,22
3005,mountain view,california,usa,-1,others,5487,5,6,0
3009,stratford,others,usa,-1,others,8099,23,6,0
3017,roma,lazio,others,-1,others,7074,11,3,0
3026,kuala lumpur,others,others,-1,others,4263,23,3,0
3030,anchorage,others,usa,-1,others,250,23,6,0
3032,sydney,new south wales,australia,40,20~40,8224,17,0,41
3048,klamath falls,others,usa,-1,others,4225,23,6,0
3052,houston,texas,usa,31,20~40,3767,28,6,32
3053,frankfurt,hessen,germany,33,20~40,2848,9,2,34
3054,henrietta,new york,usa,-1,others,3562,18,6,0
3060,bartlett,others,usa,-1,others,540,23,6,0
3062,chicago,others,usa,-1,others,1559,23,6,0
3063,fort washington,others,usa,57,40~60,2818,23,6,58
3077,lowell,others,usa,-1,others,4785,23,6,0
3079,asheville,others,usa,-1,others,350,23,6,0
3087,berthoud,others,usa,20,0~20,721,23,6,21
3088,avignon,others,others,25,20~40,414,23,3,26
3099,umeå,others,others,-1,others,8575,23,3,0
3100,oakland,california,usa,42,40~60,6045,5,6,43
3104,watertown,others,usa,27,20~40,8912,23,6,28
3106,memphis,others,usa,-1,others,5135,23,6,0
3113,vernon,british columbia,canada,-1,others,8718,4,1,0
3114,girvan,scotland,united kingdom,-1,others,3075,26,5,0
3133,wapakoneta,others,usa,34,20~40,8863,23,6,35
3142,lawrenceville,others,usa,29,20~40,4503,23,6,30
3145,austin,texas,usa,34,20~40,403,28,6,35
3150,phoenix,others,usa,51,40~60,6467,23,6,52
3154,new york,new york,usa,-1,others,5787,18,6,0
3165,janesville,others,usa,-1,others,3957,23,6,0
3166,dallas,others,usa,15,0~20,1994,23,6,16
3167,milwaukee,others,usa,42,40~60,5262,23,6,43
3168,mississauga,ontario,canada,17,0~20,5295,22,1,18
3172,arlington,others,usa,32,20~40,322,23,6,33
3174,flagstaff,others,usa,24,20~40,2721,23,6,25
3177,hamilton,n/a,others,44,40~60,3396,16,3,45
3191,sligo,others,others,29,20~40,7704,23,3,30
3192,milwaukee,others,usa,-1,others,5262,23,6,0
3194,logan,others,usa,20,0~20,4712,23,6,21
3197,ore city,texas,usa,38,20~40,6176,28,6,39
3200,pamplona,others,spain,42,40~60,6319,23,4,43
3206,bilbao,others,spain,23,20~40,765,23,4,24
3243,atlanta,others,usa,28,20~40,380,23,6,29
3251,brescia,lombardia,others,-1,others,998,13,3,0
3260,lawrenceville,others,usa,45,40~60,4503,23,6,46
3261,lenexa,others,usa,42,40~60,4568,23,6,43
3266,stockholm,n/a,others,-1,others,8068,16,3,0
3282,didsbury,alberta,canada,52,40~60,2156,0,1,53
3289,petawawa,ontario,canada,38,20~40,6439,22,1,39
3293,barcelona,barcelona,spain,19,0~20,512,2,4,20
3296,rochester,others,usa,63,60~80,7032,23,6,64
3300,cabot,others,usa,49,40~60,1187,23,6,50
3305,halifax,nova scotia,canada,26,20~40,3381,21,1,27
3310,tucson,others,usa,-1,others,8518,23,6,0
3326,bonn,nordrhein-westfalen,germany,37,20~40,893,20,2,38
3329,grantsville,others,usa,-1,others,3216,23,6,0
3331,mckeesport,others,usa,60,40~60,5092,23,6,61
3332,hartlepool,others,united kingdom,54,40~60,3461,23,5,55
3344,tucson,others,usa,61,60~80,8518,23,6,62
3346,tehran,others,others,20,0~20,8304,23,3,21
3350,colorado springs,others,usa,23,20~40,1765,23,6,24
3355,barcelona,barcelona,spain,19,0~20,512,2,4,20
3362,new york,new york,usa,-1,others,5787,18,6,0
3363,knoxville,others,usa,29,20~40,4239,23,6,30
3368,nashua,others,usa,-1,others,5671,23,6,0
3371,groveland,others,usa,25,20~40,3305,23,6,26
3373,elk grove,california,usa,30,20~40,2463,5,6,31
3374,ajax,ontario,canada,47,40~60,103,22,1,48
3379,toronto,ontario,canada,16,0~20,8444,22,1,17
3393,aurora,others,usa,55,40~60,400,23,6,56
3404,montreal,quebec,canada,-1,others,5380,24,1,0
3416,aachen,nordrhein-westfalen,germany,34,20~40,40,20,2,35
3418,san diego,california,usa,14,0~20,7287,5,6,15
3427,eldorado,others,usa,50,40~60,2453,23,6,51
3437,honolulu,others,usa,-1,others,3722,23,6,0
3445,la mirada,california,usa,45,40~60,4310,5,6,46
3460,edmonton,alberta,canada,32,20~40,2405,0,1,33
3462,amherst,new york,usa,-1,others,236,18,6,0
3467,fort wayne,others,usa,36,20~40,2819,23,6,37
3471,victoria,british columbia,canada,-1,others,8735,4,1,0
3472,seattle,washington,usa,24,20~40,7494,32,6,25
3473,aptos,california,usa,-1,others,301,5,6,0
3481,littleton,others,usa,49,40~60,4688,23,6,50
3488,ljubljana,n/a,others,21,20~40,4698,16,3,22
3492,cupertino,california,usa,-1,others,1969,5,6,0
3505,florissant,others,usa,30,20~40,2739,23,6,31
3507,chicago,others,usa,-1,others,1559,23,6,0
3508,edinburgh,scotland,united kingdom,46,40~60,2399,26,5,47
3509,san diego,california,usa,29,20~40,7287,5,6,30
3512,portales,others,usa,-1,others,6658,23,6,0
3514,evansville,others,usa,22,20~40,2599,23,6,23
3521,chilliwack,british columbia,canada,-1,others,1577,4,1,0
3532,fayetteville,new york,usa,-1,others,2675,18,6,0
3537,seattle,washington,usa,-1,others,7494,32,6,0
3538,madrid,madrid,spain,31,20~40,4874,15,4,32
3543,elgin,texas,usa,37,20~40,2455,28,6,38
3544,edgewater,others,usa,58,40~60,2394,23,6,59
3546,milwaukee,others,usa,27,20~40,5262,23,6,28
3556,bismarck,others,usa,68,60~80,791,23,6,69
3573,fair lawn,others,usa,32,20~40,2622,23,6,33
3578,halifax,nova scotia,canada,25,20~40,3381,21,1,26
3580,essington,others,usa,44,40~60,2572,23,6,45
3588,marion,others,usa,-1,others,4995,23,6,0
3593,lahaina,others,usa,-1,others,4358,23,6,0
3594,auckland,n/a,others,48,40~60,394,16,3,49
3599,orlando,florida,usa,-1,others,6188,8,6,0
3601,tallahassee,florida,usa,33,20~40,8255,8,6,34
3605,bristol,others,usa,28,20~40,1030,23,6,29
3619,washington,others,usa,-1,others,8894,23,6,0
3622,round rock,others,others,-1,others,7132,23,3,0
3628,easthampton,others,usa,-1,others,2369,23,6,0
3632,edgewater,others,usa,33,20~40,2394,23,6,34
3640,sacramento,california,usa,-1,others,7200,5,6,0
3643,robbinsdale,others,usa,-1,others,7022,23,6,0
3648,durham,others,usa,-1,others,2289,23,6,0
3655,tucker,others,usa,33,20~40,8517,23,6,34
3656,inglewood,california,usa,-1,others,3879,5,6,0
3667,norfolk,others,usa,-1,others,5878,23,6,0
3669,williamsburg,others,usa,34,20~40,9205,23,6,35
3670,brookline,others,usa,-1,others,1059,23,6,0
3674,mississauga,ontario,canada,-1,others,5295,22,1,0
3675,barcelona,catalunya,spain,24,20~40,512,6,4,25
3679,allston,others,usa,25,20~40,181,23,6,26
3693,hampton,others,usa,23,20~40,3405,23,6,24
3694,raleigh,others,usa,16,0~20,6827,23,6,17
3709,lucama,others,usa,30,20~40,4794,23,6,31
3711,highlands ranch,others,usa,-1,others,3633,23,6,0
3719,eielson afb,others,usa,18,0~20,2422,23,6,19
3728,pembroke pines,florida,usa,40,20~40,6400,8,6,41
3752,langenthal,others,others,44,40~60,4435,23,3,45
3756,round rock,texas,usa,44,40~60,7132,28,6,45
3757,madrid,madrid,spain,-1,others,4874,15,4,0
3761,san diego,california,usa,-1,others,7287,5,6,0
3771,barcelona,n/a,spain,17,0~20,512,16,4,18
3775,port angeles,washington,usa,57,40~60,6615,32,6,58
3780,eagle river,others,usa,-1,others,2314,23,6,0
3789,munich,bayern,germany,25,20~40,5557,3,2,26
3792,sacramento,california,usa,12,0~20,7200,5,6,13
3799,norwich,england,united kingdom,18,0~20,5993,7,5,19
3800,loomis,california,usa,-1,others,4749,5,6,0
3814,langhorne,others,usa,-1,others,4436,23,6,0
3816,roma,lazio,others,33,20~40,7074,11,3,34
3817,columbia,others,usa,29,20~40,1771,23,6,30
3821,scottdale,others,usa,36,20~40,7475,23,6,37
3827,orlando,florida,usa,23,20~40,6188,8,6,24
3839,broomfield,others,usa,-1,others,1068,23,6,0
3840,meriden,others,usa,46,40~60,5161,23,6,47
3842,long beach,california,usa,-1,others,4737,5,6,0
3853,erie,others,usa,-1,others,2545,23,6,0
3865,chandler,others,usa,25,20~40,1473,23,6,26
3869,chapel hill,others,usa,38,20~40,1478,23,6,39
3874,haarlem,others,others,-1,others,3352,23,3,0
3884,arlington,washington,usa,64,60~80,322,32,6,65
3885,burlington,others,usa,-1,others,1147,23,6,0
3893,dahlonega,others,usa,-1,others,1988,23,6,0
3894,grand canyon,others,usa,-1,others,3187,23,6,0
3910,allston,others,usa,25,20~40,181,23,6,26
3917,toronto,ontario,canada,25,20~40,8444,22,1,26
3921,geneva,others,usa,45,40~60,3029,23,6,46
3930,barcelona,catalunya,spain,47,40~60,512,6,4,48
3938,los banos,california,usa,37,20~40,4762,5,6,38
3939,kenai,others,usa,53,40~60,4110,23,6,54
3944,lloydminster,others,canada,-1,others,4704,23,1,0
3948,asheville,others,usa,-1,others,350,23,6,0
3951,clearwater,florida,usa,-1,others,1647,8,6,0
3952,montevallo,others,usa,-1,others,5362,23,6,0
3954,detroit,others,usa,24,20~40,2138,23,6,25
3965,st. peters,others,usa,-1,others,7982,23,6,0
3975,c.m.c.h.,others,usa,29,20~40,1184,23,6,30
3977,columbiana,others,usa,63,60~80,1776,23,6,64
3983,north oaks,others,usa,-1,others,5933,23,6,0
3999,new braunfels,texas,usa,71,60~80,5736,28,6,72
4017,new orleans,others,usa,48,40~60,5770,23,6,49
4035,alameda,california,usa,60,40~60,111,5,6,61
4045,houston,texas,usa,-1,others,3767,28,6,0
4051,bath,england,united kingdom,37,20~40,557,7,5,38
4053,san francisco,california,usa,-1,others,7294,5,6,0
4066,birmingham,others,usa,31,20~40,782,23,6,32
4067,puyallup,washington,usa,-1,others,6771,32,6,0
4069,austin,texas,usa,-1,others,403,28,6,0
4077,austin,texas,usa,-1,others,403,28,6,0
4085,stratford,others,usa,-1,others,8099,23,6,0
4090,haskell,others,usa,-1,others,3471,23,6,0
4091,estill springs,others,usa,77,60~80,2580,23,6,78
4092,hixson,others,usa,27,20~40,3663,23,6,28
4096,newmarket,ontario,canada,38,20~40,5809,22,1,39
4098,mei foo,others,others,30,20~40,5121,23,3,31
4107,kelowna,british columbia,canada,19,0~20,4099,4,1,20
4114,augsburg,bayern,germany,-1,others,396,3,2,0
4120,dickinson,others,usa,-1,others,2154,23,6,0
4122,portland,others,usa,24,20~40,6666,23,6,25
4131,hemel hempstead,england,united kingdom,51,40~60,3552,7,5,52
4138,austin,texas,usa,20,0~20,403,28,6,21
4143,san jose,california,usa,-1,others,7304,5,6,0
4144,winnipeg,others,canada,31,20~40,9260,23,1,32
4149,highland,others,usa,-1,others,3625,23,6,0
4157,birmingham,others,usa,39,20~40,782,23,6,40
4164,anchorage,others,usa,-1,others,250,23,6,0
4165,kasilof,others,usa,53,40~60,4066,23,6,54
4169,fairbanks,others,usa,57,40~60,2625,23,6,58
4170,douglas,others,usa,-1,others,2211,23,6,0
4179,fairbanks,others,usa,18,0~20,2625,23,6,19
4181,anchorage,others,usa,44,40~60,250,23,6,45
4183,anchorage,others,usa,57,40~60,250,23,6,58
4185,graham,washington,usa,63,60~80,3178,32,6,64
4187,wasilla,others,usa,35,20~40,8903,23,6,36
4188,north pole,others,usa,34,20~40,5939,23,6,35
4191,juneau,others,usa,26,20~40,4016,23,6,27
4196,kasilof,others,usa,-1,others,4066,23,6,0
4197,anchorage,others,usa,61,60~80,250,23,6,62
4198,new port richey,florida,usa,14,0~20,5775,8,6,15
4203,anchorage,others,usa,-1,others,250,23,6,0
4208,jerusalem,n/a,others,-1,others,3981,16,3,0
4223,oldenburg,niedersachsen,germany,28,20~40,6120,19,2,29
4225,ottawa,ontario,canada,33,20~40,6226,22,1,34
4226,w. melbourne,florida,usa,-1,others,8791,8,6,0
4228,austin,texas,usa,41,40~60,403,28,6,42
4246,chester twp.,others,usa,-1,others,1545,23,6,0
4258,zurich,n/a,others,-1,others,9453,16,3,0
4260,lyon,n/a,others,31,20~40,4837,16,3,32
4273,minneapolis,others,usa,-1,others,5272,23,6,0
4278,copenhagen,n/a,others,40,20~40,1819,16,3,41
4285,adrian,others,usa,50,40~60,78,23,6,51
4292,weehawken,others,usa,-1,others,8961,23,6,0
4303,calgary,alberta,canada,-1,others,1214,0,1,0
4333,fuengirola,others,spain,17,0~20,2939,23,4,18
4334,rome,lazio,others,38,20~40,7076,11,3,39
4339,lleida,catalunya,spain,33,20~40,4702,6,4,34
4343,matsudo,others,others,38,20~40,5049,23,3,39
4358,whitewright,texas,usa,-1,others,9165,28,6,0
4365,victoria,british columbia,canada,19,0~20,8735,4,1,20
4366,afton,new york,usa,-1,others,82,18,6,0
4370,kingston,ontario,canada,46,40~60,4192,22,1,47
4375,rockville,others,usa,32,20~40,7053,23,6,33
4385,albq,others,usa,33,20~40,128,23,6,34
4386,rio rancho,others,usa,-1,others,6992,23,6,0
4420,balgach,others,others,24,20~40,482,23,3,25
4426,des moines,others,usa,-1,others,2124,23,6,0
4431,lewisville,texas,usa,-1,others,4599,28,6,0
4433,ploiesti,others,others,17,0~20,6557,23,3,18
4435,roma,lazio,others,30,20~40,7074,11,3,31
4444,washington,others,usa,29,20~40,8894,23,6,30
4483,aldergrove,british columbia,canada,-1,others,148,4,1,0
4497,vienna,n/a,others,25,20~40,8740,16,3,26
4516,greenville,others,usa,66,60~80,3268,23,6,67
4521,victoria,british columbia,canada,-1,others,8735,4,1,0
4524,la spezia,others,others,26,20~40,4320,23,3,27
4539,box hill,victoria,australia,44,40~60,941,30,0,45
4541,atlanta,others,usa,32,20~40,380,23,6,33
4547,cento,others,others,24,20~40,1437,23,3,25
4551,humble,texas,usa,-1,others,3793,28,6,0
4556,south berwick,others,usa,-1,others,7780,23,6,0
4570,santa monica,california,usa,40,20~40,7370,5,6,41
4571,melbourne,victoria,australia,23,20~40,5123,30,0,24
4573,santa cruz,california,usa,32,20~40,7363,5,6,33
4574,san siego,california,usa,-1,others,7320,5,6,0
4579,victoria,british columbia,canada,-1,others,8735,4,1,0
4591,salzburg,others,others,21,20~40,7266,23,3,22
4599,glendale,california,usa,-1,others,3100,5,6,0
4600,little rock,others,usa,32,20~40,4685,23,6,33
4622,norfolk,others,usa,18,0~20,5878,23,6,19
4686,buenos aires,others,others,-1,others,1118,23,3,0
4705,advance,others,usa,-1,others,79,23,6,0
4714,mentor,others,usa,22,20~40,5148,23,6,23
4720,paris,ile de france,others,30,20~40,6335,10,3,31
4732,portland,others,usa,-1,others,6666,23,6,0
4747,mexico city,others,others,-1,others,5193,23,3,0
4766,chatham,ontario,canada,-1,others,1508,22,1,0
4769,ny,new york,usa,35,20~40,6023,18,6,36
4784,arvada,others,usa,21,20~40,337,23,6,22
4785,litchfield,others,usa,30,20~40,4671,23,6,31
4795,rochester,new york,usa,18,0~20,7032,18,6,19
4801,bedford,england,united kingdom,-1,others,610,7,5,0
4802,london,england,united kingdom,28,20~40,4732,7,5,29
4809,grosse pointe,others,usa,-1,others,3294,23,6,0
4816,malden,others,usa,-1,others,4906,23,6,0
4820,birmingham,others,usa,-1,others,782,23,6,0
4821,lagrangeville,new york,usa,44,40~60,4351,18,6,45
4823,van nuys,california,usa,37,20~40,8670,5,6,38
4838,munich,bayern,germany,-1,others,5557,3,2,0
4844,terlingua,texas,usa,-1,others,8326,28,6,0
4864,atascadero,california,usa,30,20~40,370,5,6,31
4870,seattle,washington,usa,39,20~40,7494,32,6,40
4878,mt.pleasant,others,usa,-1,others,5529,23,6,0
4886,getxo,others,spain,41,40~60,3050,23,4,42
4896,ploiesti,others,others,18,0~20,6557,23,3,19
4900,washington,others,usa,26,20~40,8894,23,6,27
4912,overland park,others,usa,-1,others,6240,23,6,0
4937,melbourne,victoria,australia,-1,others,5123,30,0,0
4938,charleston,others,usa,30,20~40,1494,23,6,31
4947,lisboa,n/a,others,32,20~40,4663,16,3,33
4948,geneva,n/a,others,42,40~60,3029,16,3,43
4965,savage,others,usa,-1,others,7416,23,6,0
4972,tuilla de langreo,others,spain,26,20~40,8521,23,4,27
4973,toronto,ontario,canada,29,20~40,8444,22,1,30
4980,arvada,others,usa,21,20~40,337,23,6,22
4994,largo,florida,usa,16,0~20,4460,8,6,17
4995,chicago,others,usa,33,20~40,1559,23,6,34
4999,aurora,others,usa,54,40~60,400,23,6,55
5003,snohomish,washington,usa,-1,others,7723,32,6,0
5012,san francisco,california,usa,21,20~40,7294,5,6,22
5021,pagosa springs,others,usa,-1,others,6277,23,6,0
5022,berlin,others,germany,-1,others,709,23,2,0
5025,calgary,alberta,canada,-1,others,1214,0,1,0
5027,south auckland,n/a,others,31,20~40,7778,16,3,32
5034,carlisle,others,usa,21,20~40,1318,23,6,22
5037,dodge center,others,usa,26,20~40,2179,23,6,27
5040,st louis,others,usa,-1,others,7912,23,6,0
5048,montreal,quebec,canada,-1,others,5380,24,1,0
5049,inver grove heights,others,usa,32,20~40,3891,23,6,33
5055,brunswick,others,usa,15,0~20,1087,23,6,16
5062,san francisco,california,usa,22,20~40,7294,5,6,23
5079,padova,others,others,29,20~40,6271,23,3,30
5091,swieqi,n/a,others,-1,others,8215,16,3,0
5100,boise,others,usa,36,20~40,877,23,6,37
5101,montreal,quebec,canada,-1,others,5380,24,1,0
5102,madrid,madrid,spain,31,20~40,4874,15,4,32
5126,chula vista,california,usa,53,40~60,1598,5,6,54
5127,castelnovo monti (re),others,others,33,20~40,1378,23,3,34
5146,trieste,others,others,28,20~40,8486,23,3,29
5151,madrid,madrid,spain,24,20~40,4874,15,4,25
5158,lyon,others,others,21,20~40,4837,23,3,22
5162,tehachapi,california,usa,66,60~80,8302,5,6,67
5163,pacific grove,california,usa,-1,others,6262,5,6,0
5170,newark,california,usa,18,0~20,5789,5,6,19
5173,barcelona,catalunya,spain,32,20~40,512,6,4,33
5183,angeles,n/a,others,-1,others,257,16,3,0
5186,orange park,florida,usa,50,40~60,6169,8,6,51
5204,lyon,others,others,24,20~40,4837,23,3,25
5207,indianapolis,others,usa,34,20~40,3867,23,6,35
5208,brest,others,others,20,0~20,1000,23,3,21
5209,medford,others,usa,48,40~60,5112,23,6,49
5223,aljaraque,others,spain,36,20~40,169,23,4,37
5225,edewecht,niedersachsen,germany,27,20~40,2390,19,2,28
5249,norfolk,others,usa,-1,others,5878,23,6,0
5268,chandler,others,usa,-1,others,1473,23,6,0
5275,troy,ontario,canada,-1,others,8503,22,1,0
5285,atascadero,california,usa,38,20~40,370,5,6,39
5286,dallas,texas,usa,18,0~20,1994,28,6,19
5287,ottawa,ontario,canada,22,20~40,6226,22,1,23
5289,dunwoody,others,usa,-1,others,2283,23,6,0
5294,montreal,quebec,canada,22,20~40,5380,24,1,23
5295,edmonds,washington,usa,-1,others,2404,32,6,0
5296,brooklyn,new york,usa,34,20~40,1060,18,6,35
5297,mont albert,victoria,australia,-1,others,5348,30,0,0
5316,san antonio,texas,usa,-1,others,7277,28,6,0
5328,albuquerque,others,usa,-1,others,135,23,6,0
5331,hull,england,united kingdom,26,20~40,3792,7,5,27
5333,rotterdam,others,others,49,40~60,7126,23,3,50
5337,tucker,others,usa,-1,others,8517,23,6,0
5350,köln,nordrhein-westfalen,germany,20,0~20,4277,20,2,21
5358,richardson,texas,usa,52,40~60,6952,28,6,53
5359,farmington,others,usa,55,40~60,2667,23,6,56
5361,three rivers,others,usa,72,60~80,8382,23,6,73
5371,hollis,others,usa,-1,others,3687,23,6,0
5375,placerville,california,usa,47,40~60,6530,5,6,48
5376,portland,others,usa,41,40~60,6666,23,6,42
5385,loomis,california,usa,30,20~40,4749,5,6,31
5409,pottstown,others,usa,-1,others,6683,23,6,0
5414,lakewood,washington,usa,-1,others,4410,32,6,0
5416,albany,others,usa,-1,others,119,23,6,0
5424,boulder,others,usa,-1,others,921,23,6,0
5426,greensboro,others,usa,32,20~40,3265,23,6,33
5429,sacramento,california,usa,51,40~60,7200,5,6,52
5439,houston,texas,usa,66,60~80,3767,28,6,67
5443,east berlin,others,usa,-1,others,2324,23,6,0
5444,cremona,lombardia,others,-1,others,1917,13,3,0
5448,pine bush,new york,usa,14,0~20,6492,18,6,15
5451,murphysboro,others,usa,24,20~40,5569,23,6,25
5452,reseda,california,usa,26,20~40,6924,5,6,27
5453,melbourne,victoria,australia,-1,others,5123,30,0,0
5459,frederick,others,usa,-1,others,2863,23,6,0
5463,madrid,madrid,spain,31,20~40,4874,15,4,32
5469,savannah,others,usa,26,20~40,7417,23,6,27
5474,lincoln park,others,usa,-1,others,4643,23,6,0
5483,bayan lepas,others,others,20,0~20,577,23,3,21
5490,lake charles,others,usa,33,20~40,4367,23,6,34
5498,cobourg,ontario,canada,-1,others,1700,22,1,0
5499,lakeland,others,usa,60,40~60,4403,23,6,61
5501,reno,others,usa,-1,others,6917,23,6,0
5506,cortlandt manor,new york,usa,19,0~20,1862,18,6,20
5531,san francisco,california,usa,-1,others,7294,5,6,0
5537,barceloneta,others,usa,-1,others,513,23,6,0
5539,austin,texas,usa,32,20~40,403,28,6,33
5543,cumberland,others,usa,29,20~40,1964,23,6,30
5553,london,england,united kingdom,23,20~40,4732,7,5,24
5555,perigny,others,others,-1,others,6423,23,3,0
5562,london,n/a,united kingdom,26,20~40,4732,16,5,27
5576,halifax,nova scotia,canada,23,20~40,3381,21,1,24
5581,newtown,new south wales,australia,22,20~40,5822,17,0,23
5582,seattle,washington,usa,26,20~40,7494,32,6,27
5585,arlington,others,usa,39,20~40,322,23,6,40
5591,webster,florida,usa,58,40~60,8955,8,6,59
5599,edinburgh,scotland,united kingdom,38,20~40,2399,26,5,39
5600,dallas,texas,usa,-1,others,1994,28,6,0
